rules,support,confidence,coverage,lift,count
{Electrolyte pH_~7} => {Electrolyte Concentration (M)_0.1},0.391044776,0.929078014,0.420895522,2.239144854,262
{Electrolyte Concentration (M)_0.1} => {Nitrogen Cotent (wt. %)_4~8},0.179104478,0.431654676,0.414925373,0.990440524,120
{Nitrogen Cotent (wt. %)_4~8} => {Electrolyte Concentration (M)_0.1},0.179104478,0.410958904,0.435820896,0.990440524,120
{Electrolyte Concentration (M)_0.1} => {BET Surface Area (m2/g)_500~1000},0.192537313,0.464028777,0.414925373,1.061089695,129
{BET Surface Area (m2/g)_500~1000} => {Electrolyte Concentration (M)_0.1},0.192537313,0.440273038,0.437313433,1.061089695,129
{Electrolyte Concentration (M)_0.1} => {Acid Wash_yes},0.192537313,0.464028777,0.414925373,1.043286176,129
{Acid Wash_yes} => {Electrolyte Concentration (M)_0.1},0.192537313,0.432885906,0.444776119,1.043286176,129
{Electrolyte Concentration (M)_0.1} => {Catalyst Loading (mg cm-2)_0.5~1},0.191044776,0.460431655,0.414925373,0.988747464,128
{Catalyst Loading (mg cm-2)_0.5~1} => {Electrolyte Concentration (M)_0.1},0.191044776,0.41025641,0.465671642,0.988747464,128
{Electrolyte Concentration (M)_0.1} => {Raman ID/IG Ratio_1~1.2},0.17761194,0.428057554,0.414925373,0.893453462,119
{Raman ID/IG Ratio_1~1.2} => {Electrolyte Concentration (M)_0.1},0.17761194,0.370716511,0.479104478,0.893453462,119
{Electrolyte Concentration (M)_0.1} => {Rising Rate (¡ãC min-1)_4~8},0.220895522,0.532374101,0.414925373,1.001940021,148
{Rising Rate (¡ãC min-1)_4~8} => {Electrolyte Concentration (M)_0.1},0.220895522,0.415730337,0.531343284,1.001940021,148
{Electrolyte Concentration (M)_0.1} => {Metal-N Coordination Number (XAS)_3~4},0.185074627,0.446043165,0.414925373,0.839463261,124
{Metal-N Coordination Number (XAS)_3~4} => {Electrolyte Concentration (M)_0.1},0.185074627,0.348314607,0.531343284,0.839463261,124
{Electrolyte Concentration (M)_0.1} => {Pyridinic N Ratio_25~50},0.249253731,0.600719424,0.414925373,1.090737166,167
{Pyridinic N Ratio_25~50} => {Electrolyte Concentration (M)_0.1},0.249253731,0.452574526,0.550746269,1.090737166,167
{Electrolyte Concentration (M)_0.1} => {Acid Wash_not},0.22238806,0.535971223,0.414925373,0.967926467,149
{Acid Wash_not} => {Electrolyte Concentration (M)_0.1},0.22238806,0.401617251,0.553731343,0.967926467,149
{Electrolyte Concentration (M)_0.1} => {Graphitic N Ratio_0~25},0.237313433,0.571942446,0.414925373,1.005778055,159
{Graphitic N Ratio_0~25} => {Electrolyte Concentration (M)_0.1},0.237313433,0.417322835,0.568656716,1.005778055,159
{Electrolyte Concentration (M)_0.1} => {Pyrrolic N Ratio_0~25},0.223880597,0.539568345,0.414925373,0.883889465,150
{Pyrrolic N Ratio_0~25} => {Electrolyte Concentration (M)_0.1},0.223880597,0.366748166,0.610447761,0.883889465,150
{Electrolyte Concentration (M)_0.1} => {disqualified},0.297014925,0.715827338,0.414925373,1.141915039,199
{disqualified} => {Electrolyte Concentration (M)_0.1},0.297014925,0.473809524,0.626865672,1.141915039,199
{Electrolyte Concentration (M)_0.1} => {ZIF or MOF Derived_not},0.320895522,0.773381295,0.414925373,1.059643083,215
{ZIF or MOF Derived_not} => {Electrolyte Concentration (M)_0.1},0.320895522,0.439672802,0.729850746,1.059643083,215
{Electrolyte Concentration (M)_0.1} => {Electrode Area cm2_~1},0.294029851,0.708633094,0.414925373,0.961101564,197
{Electrode Area cm2_~1} => {Electrolyte Concentration (M)_0.1},0.294029851,0.398785425,0.737313433,0.961101564,197
{Electrolyte Concentration (M)_0.1} => {Nafion117},0.302985075,0.730215827,0.414925373,0.982418884,203
{Nafion117} => {Electrolyte Concentration (M)_0.1},0.302985075,0.407630522,0.743283582,0.982418884,203
{Electrolyte Concentration (M)_0.1} => {Glassy Carbon},0.301492537,0.726618705,0.414925373,0.967861893,202
{Glassy Carbon} => {Electrolyte Concentration (M)_0.1},0.301492537,0.401590457,0.750746269,0.967861893,202
{Electrolyte Concentration (M)_0.1} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.328358209,0.791366906,0.414925373,0.955343833,220
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {Electrolyte Concentration (M)_0.1},0.328358209,0.396396396,0.828358209,0.955343833,220
{Electrolyte Concentration (M)_0.1} => {Hard or Soft Templated_not},0.359701493,0.866906475,0.414925373,1.013660276,241
{Hard or Soft Templated_not} => {Electrolyte Concentration (M)_0.1},0.359701493,0.420593368,0.855223881,1.013660276,241
{Electrolyte Concentration (M)_0.1} => {Biomass or other Organic Derived_not},0.36119403,0.870503597,0.414925373,1.009061263,242
{Biomass or other Organic Derived_not} => {Electrolyte Concentration (M)_0.1},0.36119403,0.418685121,0.862686567,1.009061263,242
{Electrolyte Concentration (M)_0.1} => {Carbon Nanofiber/Nanotubes_not},0.373134328,0.899280576,0.414925373,1.031708879,250
{Carbon Nanofiber/Nanotubes_not} => {Electrolyte Concentration (M)_0.1},0.373134328,0.428082192,0.871641791,1.031708879,250
{Electrolyte Concentration (M)_0.1} => {Polymer Derived_not},0.356716418,0.85971223,0.414925373,0.972985125,239
{Polymer Derived_not} => {Electrolyte Concentration (M)_0.1},0.356716418,0.403716216,0.88358209,0.972985125,239
{Electrolyte Concentration (M)_0.1} => {Carbon Black Derived_not},0.376119403,0.90647482,0.414925373,1.012230216,252
{Carbon Black Derived_not} => {Electrolyte Concentration (M)_0.1},0.376119403,0.42,0.895522388,1.012230216,252
{Electrolyte Concentration (M)_0.1} => {H-type Cell},0.413432836,0.996402878,0.414925373,1.039859701,277
{H-type Cell} => {Electrolyte Concentration (M)_0.1},0.413432836,0.431464174,0.958208955,1.039859701,277
{Electrolyte Concentration (M)_0.1} => {Oxidized N Ratio_0~25},0.398507463,0.960431655,0.414925373,0.993038902,267
{Oxidized N Ratio_0~25} => {Electrolyte Concentration (M)_0.1},0.398507463,0.412037037,0.967164179,0.993038902,267
{Electrolyte pH_~7} => {Nitrogen Cotent (wt. %)_4~8},0.174626866,0.414893617,0.420895522,0.951981929,117
{Nitrogen Cotent (wt. %)_4~8} => {Electrolyte pH_~7},0.174626866,0.400684932,0.435820896,0.951981929,117
{Electrolyte pH_~7} => {BET Surface Area (m2/g)_500~1000},0.202985075,0.482269504,0.420895522,1.102800571,136
{BET Surface Area (m2/g)_500~1000} => {Electrolyte pH_~7},0.202985075,0.464163823,0.437313433,1.102800571,136
{Electrolyte pH_~7} => {Acid Wash_yes},0.18358209,0.436170213,0.420895522,0.98065115,123
{Acid Wash_yes} => {Electrolyte pH_~7},0.18358209,0.412751678,0.444776119,0.98065115,123
{Electrolyte pH_~7} => {Catalyst Loading (mg cm-2)_0.5~1},0.201492537,0.478723404,0.420895522,1.028027823,135
{Catalyst Loading (mg cm-2)_0.5~1} => {Electrolyte pH_~7},0.201492537,0.432692308,0.465671642,1.028027823,135
{Electrolyte pH_~7} => {Raman ID/IG Ratio_1~1.2},0.182089552,0.432624113,0.420895522,0.90298491,122
{Raman ID/IG Ratio_1~1.2} => {Electrolyte pH_~7},0.182089552,0.380062305,0.479104478,0.90298491,122
{Electrolyte pH_~7} => {Rising Rate (¡ãC min-1)_4~8},0.223880597,0.531914894,0.420895522,1.001075783,150
{Rising Rate (¡ãC min-1)_4~8} => {Electrolyte pH_~7},0.223880597,0.421348315,0.531343284,1.001075783,150
{Electrolyte pH_~7} => {Metal-N Coordination Number (XAS)_3~4},0.173134328,0.411347518,0.420895522,0.774165272,116
{Metal-N Coordination Number (XAS)_3~4} => {Electrolyte pH_~7},0.173134328,0.325842697,0.531343284,0.774165272,116
{Electrolyte pH_~7} => {Pyridinic N Ratio_25~50},0.255223881,0.606382979,0.420895522,1.101020585,171
{Pyridinic N Ratio_25~50} => {Electrolyte pH_~7},0.255223881,0.463414634,0.550746269,1.101020585,171
{Electrolyte pH_~7} => {Acid Wash_not},0.237313433,0.563829787,0.420895522,1.018237082,159
{Acid Wash_not} => {Electrolyte pH_~7},0.237313433,0.428571429,0.553731343,1.018237082,159
{Electrolyte pH_~7} => {Graphitic N Ratio_0~25},0.228358209,0.542553191,0.420895522,0.954096164,153
{Graphitic N Ratio_0~25} => {Electrolyte pH_~7},0.228358209,0.401574803,0.568656716,0.954096164,153
{Electrolyte pH_~7} => {Pyrrolic N Ratio_0~25},0.23880597,0.567375887,0.420895522,0.929442161,160
{Pyrrolic N Ratio_0~25} => {Electrolyte pH_~7},0.23880597,0.391198044,0.610447761,0.929442161,160
{Electrolyte pH_~7} => {disqualified},0.295522388,0.70212766,0.420895522,1.12006079,198
{disqualified} => {Electrolyte pH_~7},0.295522388,0.471428571,0.626865672,1.12006079,198
{Electrolyte pH_~7} => {ZIF or MOF Derived_not},0.32238806,0.765957447,0.420895522,1.049471348,216
{ZIF or MOF Derived_not} => {Electrolyte pH_~7},0.32238806,0.441717791,0.729850746,1.049471348,216
{Electrolyte pH_~7} => {Electrode Area cm2_~1},0.301492537,0.716312057,0.420895522,0.971516352,202
{Electrode Area cm2_~1} => {Electrolyte pH_~7},0.301492537,0.408906883,0.737313433,0.971516352,202
{Electrolyte pH_~7} => {Nafion117},0.308955224,0.734042553,0.420895522,0.98756729,207
{Nafion117} => {Electrolyte pH_~7},0.308955224,0.415662651,0.743283582,0.98756729,207
{Electrolyte pH_~7} => {Glassy Carbon},0.317910448,0.755319149,0.420895522,1.006091113,213
{Glassy Carbon} => {Electrolyte pH_~7},0.317910448,0.423459245,0.750746269,1.006091113,213
{Electrolyte pH_~7} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.33880597,0.804964539,0.420895522,0.971758993,227
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {Electrolyte pH_~7},0.33880597,0.409009009,0.828358209,0.971758993,227
{Electrolyte pH_~7} => {Hard or Soft Templated_not},0.367164179,0.872340426,0.420895522,1.02001411,246
{Hard or Soft Templated_not} => {Electrolyte pH_~7},0.367164179,0.429319372,0.855223881,1.02001411,246
{Electrolyte pH_~7} => {Biomass or other Organic Derived_not},0.367164179,0.872340426,0.420895522,1.011190459,246
{Biomass or other Organic Derived_not} => {Electrolyte pH_~7},0.367164179,0.425605536,0.862686567,1.011190459,246
{Electrolyte pH_~7} => {Carbon Nanofiber/Nanotubes_not},0.379104478,0.90070922,0.420895522,1.033347906,254
{Carbon Nanofiber/Nanotubes_not} => {Electrolyte pH_~7},0.379104478,0.434931507,0.871641791,1.033347906,254
{Electrolyte pH_~7} => {Polymer Derived_not},0.355223881,0.843971631,0.420895522,0.955170596,238
{Polymer Derived_not} => {Electrolyte pH_~7},0.355223881,0.402027027,0.88358209,0.955170596,238
{Electrolyte pH_~7} => {Carbon Black Derived_not},0.374626866,0.890070922,0.420895522,0.99391253,251
{Carbon Black Derived_not} => {Electrolyte pH_~7},0.374626866,0.418333333,0.895522388,0.99391253,251
{Electrolyte pH_~7} => {H-type Cell},0.419402985,0.996453901,0.420895522,1.039912949,281
{H-type Cell} => {Electrolyte pH_~7},0.419402985,0.437694704,0.958208955,1.039912949,281
{Electrolyte pH_~7} => {Oxidized N Ratio_0~25},0.404477612,0.960992908,0.420895522,0.99361921,271
{Oxidized N Ratio_0~25} => {Electrolyte pH_~7},0.404477612,0.418209877,0.967164179,0.99361921,271
{Nitrogen Cotent (wt. %)_4~8} => {BET Surface Area (m2/g)_500~1000},0.2,0.45890411,0.435820896,1.049371172,134
{BET Surface Area (m2/g)_500~1000} => {Nitrogen Cotent (wt. %)_4~8},0.2,0.457337884,0.437313433,1.049371172,134
{Nitrogen Cotent (wt. %)_4~8} => {Acid Wash_yes},0.186567164,0.428082192,0.435820896,0.962466673,125
{Acid Wash_yes} => {Nitrogen Cotent (wt. %)_4~8},0.186567164,0.419463087,0.444776119,0.962466673,125
{Nitrogen Cotent (wt. %)_4~8} => {Catalyst Loading (mg cm-2)_0.5~1},0.182089552,0.417808219,0.435820896,0.897216368,122
{Catalyst Loading (mg cm-2)_0.5~1} => {Nitrogen Cotent (wt. %)_4~8},0.182089552,0.391025641,0.465671642,0.897216368,122
{Nitrogen Cotent (wt. %)_4~8} => {Raman ID/IG Ratio_1~1.2},0.217910448,0.5,0.435820896,1.043613707,146
{Raman ID/IG Ratio_1~1.2} => {Nitrogen Cotent (wt. %)_4~8},0.217910448,0.45482866,0.479104478,1.043613707,146
{Nitrogen Cotent (wt. %)_4~8} => {Electrolyte Concentration (M)_0.5},0.225373134,0.517123288,0.435820896,1.001365904,151
{Electrolyte Concentration (M)_0.5} => {Nitrogen Cotent (wt. %)_4~8},0.225373134,0.436416185,0.51641791,1.001365904,151
{Nitrogen Cotent (wt. %)_4~8} => {Electrolyte pH_7~8},0.234328358,0.537671233,0.435820896,1.03815483,157
{Electrolyte pH_7~8} => {Nitrogen Cotent (wt. %)_4~8},0.234328358,0.452449568,0.517910448,1.03815483,157
{Nitrogen Cotent (wt. %)_4~8} => {Rising Rate (¡ãC min-1)_4~8},0.229850746,0.52739726,0.435820896,0.992573495,154
{Rising Rate (¡ãC min-1)_4~8} => {Nitrogen Cotent (wt. %)_4~8},0.229850746,0.43258427,0.531343284,0.992573495,154
{Nitrogen Cotent (wt. %)_4~8} => {Metal-N Coordination Number (XAS)_3~4},0.244776119,0.561643836,0.435820896,1.05702632,164
{Metal-N Coordination Number (XAS)_3~4} => {Nitrogen Cotent (wt. %)_4~8},0.244776119,0.460674157,0.531343284,1.05702632,164
{Nitrogen Cotent (wt. %)_4~8} => {Pyridinic N Ratio_25~50},0.286567164,0.657534247,0.435820896,1.19389687,192
{Pyridinic N Ratio_25~50} => {Nitrogen Cotent (wt. %)_4~8},0.286567164,0.520325203,0.550746269,1.19389687,192
{Nitrogen Cotent (wt. %)_4~8} => {Acid Wash_not},0.249253731,0.571917808,0.435820896,1.032843481,167
{Acid Wash_not} => {Nitrogen Cotent (wt. %)_4~8},0.249253731,0.450134771,0.553731343,1.032843481,167
{Nitrogen Cotent (wt. %)_4~8} => {Graphitic N Ratio_0~25},0.240298507,0.551369863,0.435820896,0.969600547,161
{Graphitic N Ratio_0~25} => {Nitrogen Cotent (wt. %)_4~8},0.240298507,0.422572178,0.568656716,0.969600547,161
{Nitrogen Cotent (wt. %)_4~8} => {Pyrrolic N Ratio_0~25},0.259701493,0.595890411,0.435820896,0.976152996,174
{Pyrrolic N Ratio_0~25} => {Nitrogen Cotent (wt. %)_4~8},0.259701493,0.425427873,0.610447761,0.976152996,174
{Nitrogen Cotent (wt. %)_4~8} => {disqualified},0.280597015,0.643835616,0.435820896,1.027071102,188
{disqualified} => {Nitrogen Cotent (wt. %)_4~8},0.280597015,0.447619048,0.626865672,1.027071102,188
{Nitrogen Cotent (wt. %)_4~8} => {ZIF or MOF Derived_not},0.319402985,0.732876712,0.435820896,1.004146007,214
{ZIF or MOF Derived_not} => {Nitrogen Cotent (wt. %)_4~8},0.319402985,0.437627812,0.729850746,1.004146007,214
{Nitrogen Cotent (wt. %)_4~8} => {Electrode Area cm2_~1},0.317910448,0.729452055,0.435820896,0.989337807,213
{Electrode Area cm2_~1} => {Nitrogen Cotent (wt. %)_4~8},0.317910448,0.431174089,0.737313433,0.989337807,213
{Nitrogen Cotent (wt. %)_4~8} => {Nafion117},0.337313433,0.773972603,0.435820896,1.041288441,226
{Nafion117} => {Nitrogen Cotent (wt. %)_4~8},0.337313433,0.453815261,0.743283582,1.041288441,226
{Nitrogen Cotent (wt. %)_4~8} => {Glassy Carbon},0.319402985,0.732876712,0.435820896,0.976197609,214
{Glassy Carbon} => {Nitrogen Cotent (wt. %)_4~8},0.319402985,0.425447316,0.750746269,0.976197609,214
{Nitrogen Cotent (wt. %)_4~8} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.352238806,0.808219178,0.435820896,0.975688017,236
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {Nitrogen Cotent (wt. %)_4~8},0.352238806,0.425225225,0.828358209,0.975688017,236
{Nitrogen Cotent (wt. %)_4~8} => {Hard or Soft Templated_not},0.353731343,0.811643836,0.435820896,0.94904253,237
{Hard or Soft Templated_not} => {Nitrogen Cotent (wt. %)_4~8},0.353731343,0.413612565,0.855223881,0.94904253,237
{Nitrogen Cotent (wt. %)_4~8} => {Biomass or other Organic Derived_not},0.364179104,0.835616438,0.435820896,0.968621131,244
{Biomass or other Organic Derived_not} => {Nitrogen Cotent (wt. %)_4~8},0.364179104,0.422145329,0.862686567,0.968621131,244
{Nitrogen Cotent (wt. %)_4~8} => {Carbon Nanofiber/Nanotubes_not},0.398507463,0.914383562,0.435820896,1.049035935,267
{Carbon Nanofiber/Nanotubes_not} => {Nitrogen Cotent (wt. %)_4~8},0.398507463,0.457191781,0.871641791,1.049035935,267
{Nitrogen Cotent (wt. %)_4~8} => {Polymer Derived_not},0.395522388,0.907534247,0.435820896,1.027108016,265
{Polymer Derived_not} => {Nitrogen Cotent (wt. %)_4~8},0.395522388,0.447635135,0.88358209,1.027108016,265
{Nitrogen Cotent (wt. %)_4~8} => {Carbon Black Derived_not},0.407462687,0.934931507,0.435820896,1.044006849,273
{Carbon Black Derived_not} => {Nitrogen Cotent (wt. %)_4~8},0.407462687,0.455,0.895522388,1.044006849,273
{Nitrogen Cotent (wt. %)_4~8} => {H-type Cell},0.419402985,0.962328767,0.435820896,1.004299492,281
{H-type Cell} => {Nitrogen Cotent (wt. %)_4~8},0.419402985,0.437694704,0.958208955,1.004299492,281
{Nitrogen Cotent (wt. %)_4~8} => {Oxidized N Ratio_0~25},0.417910448,0.95890411,0.435820896,0.991459496,280
{Oxidized N Ratio_0~25} => {Nitrogen Cotent (wt. %)_4~8},0.417910448,0.432098765,0.967164179,0.991459496,280
{BET Surface Area (m2/g)_500~1000} => {Acid Wash_yes},0.18358209,0.419795222,0.437313433,0.943834895,123
{Acid Wash_yes} => {BET Surface Area (m2/g)_500~1000},0.18358209,0.412751678,0.444776119,0.943834895,123
{BET Surface Area (m2/g)_500~1000} => {Catalyst Loading (mg cm-2)_0.5~1},0.213432836,0.488054608,0.437313433,1.048065984,143
{Catalyst Loading (mg cm-2)_0.5~1} => {BET Surface Area (m2/g)_500~1000},0.213432836,0.458333333,0.465671642,1.048065984,143
{BET Surface Area (m2/g)_500~1000} => {Raman ID/IG Ratio_1~1.2},0.220895522,0.505119454,0.437313433,1.054299172,148
{Raman ID/IG Ratio_1~1.2} => {BET Surface Area (m2/g)_500~1000},0.220895522,0.46105919,0.479104478,1.054299172,148
{BET Surface Area (m2/g)_500~1000} => {Electrolyte Concentration (M)_0.5},0.2,0.457337884,0.437313433,0.88559648,134
{Electrolyte Concentration (M)_0.5} => {BET Surface Area (m2/g)_500~1000},0.2,0.387283237,0.51641791,0.88559648,134
{BET Surface Area (m2/g)_500~1000} => {Electrolyte pH_7~8},0.198507463,0.453924915,0.437313433,0.876454446,133
{Electrolyte pH_7~8} => {BET Surface Area (m2/g)_500~1000},0.198507463,0.383285303,0.517910448,0.876454446,133
{BET Surface Area (m2/g)_500~1000} => {Rising Rate (¡ãC min-1)_4~8},0.256716418,0.587030717,0.437313433,1.104805001,172
{Rising Rate (¡ãC min-1)_4~8} => {BET Surface Area (m2/g)_500~1000},0.256716418,0.483146067,0.531343284,1.104805001,172
{BET Surface Area (m2/g)_500~1000} => {Metal-N Coordination Number (XAS)_3~4},0.232835821,0.532423208,0.437313433,1.002032442,156
{Metal-N Coordination Number (XAS)_3~4} => {BET Surface Area (m2/g)_500~1000},0.232835821,0.438202247,0.531343284,1.002032442,156
{BET Surface Area (m2/g)_500~1000} => {Pyridinic N Ratio_25~50},0.234328358,0.535836177,0.437313433,0.972927477,157
{Pyridinic N Ratio_25~50} => {BET Surface Area (m2/g)_500~1000},0.234328358,0.425474255,0.550746269,0.972927477,157
{BET Surface Area (m2/g)_500~1000} => {Acid Wash_not},0.253731343,0.580204778,0.437313433,1.047809168,170
{Acid Wash_not} => {BET Surface Area (m2/g)_500~1000},0.253731343,0.458221024,0.553731343,1.047809168,170
{BET Surface Area (m2/g)_500~1000} => {Graphitic N Ratio_0~25},0.246268657,0.563139932,0.437313433,0.990298568,165
{Graphitic N Ratio_0~25} => {BET Surface Area (m2/g)_500~1000},0.246268657,0.433070866,0.568656716,0.990298568,165
{BET Surface Area (m2/g)_500~1000} => {Pyrrolic N Ratio_0~25},0.271641791,0.62116041,0.437313433,1.017548837,182
{Pyrrolic N Ratio_0~25} => {BET Surface Area (m2/g)_500~1000},0.271641791,0.444987775,0.610447761,1.017548837,182
{BET Surface Area (m2/g)_500~1000} => {disqualified},0.282089552,0.645051195,0.437313433,1.029010239,189
{disqualified} => {BET Surface Area (m2/g)_500~1000},0.282089552,0.45,0.626865672,1.029010239,189
{BET Surface Area (m2/g)_500~1000} => {ZIF or MOF Derived_not},0.279104478,0.638225256,0.437313433,0.874459962,187
{ZIF or MOF Derived_not} => {BET Surface Area (m2/g)_500~1000},0.279104478,0.382413088,0.729850746,0.874459962,187
{BET Surface Area (m2/g)_500~1000} => {Electrode Area cm2_~1},0.301492537,0.689419795,0.437313433,0.935043042,202
{Electrode Area cm2_~1} => {BET Surface Area (m2/g)_500~1000},0.301492537,0.408906883,0.737313433,0.935043042,202
{BET Surface Area (m2/g)_500~1000} => {Nafion117},0.32238806,0.737201365,0.437313433,0.991817098,216
{Nafion117} => {BET Surface Area (m2/g)_500~1000},0.32238806,0.43373494,0.743283582,0.991817098,216
{BET Surface Area (m2/g)_500~1000} => {Glassy Carbon},0.317910448,0.726962457,0.437313433,0.968319774,213
{Glassy Carbon} => {BET Surface Area (m2/g)_500~1000},0.317910448,0.423459245,0.750746269,0.968319774,213
{BET Surface Area (m2/g)_500~1000} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.398507463,0.911262799,0.437313433,1.100083018,267
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {BET Surface Area (m2/g)_500~1000},0.398507463,0.481081081,0.828358209,1.100083018,267
{BET Surface Area (m2/g)_500~1000} => {Hard or Soft Templated_not},0.353731343,0.80887372,0.437313433,0.945803477,237
{Hard or Soft Templated_not} => {BET Surface Area (m2/g)_500~1000},0.353731343,0.413612565,0.855223881,0.945803477,237
{BET Surface Area (m2/g)_500~1000} => {Biomass or other Organic Derived_not},0.391044776,0.894197952,0.437313433,1.036527038,262
{Biomass or other Organic Derived_not} => {BET Surface Area (m2/g)_500~1000},0.391044776,0.453287197,0.862686567,1.036527038,262
{BET Surface Area (m2/g)_500~1000} => {Carbon Nanofiber/Nanotubes_not},0.38358209,0.877133106,0.437313433,1.006299967,257
{Carbon Nanofiber/Nanotubes_not} => {BET Surface Area (m2/g)_500~1000},0.38358209,0.440068493,0.871641791,1.006299967,257
{BET Surface Area (m2/g)_500~1000} => {Polymer Derived_not},0.388059701,0.887372014,0.437313433,1.004289272,260
{Polymer Derived_not} => {BET Surface Area (m2/g)_500~1000},0.388059701,0.439189189,0.88358209,1.004289272,260
{BET Surface Area (m2/g)_500~1000} => {Carbon Black Derived_not},0.41641791,0.95221843,0.437313433,1.06331058,279
{Carbon Black Derived_not} => {BET Surface Area (m2/g)_500~1000},0.41641791,0.465,0.895522388,1.06331058,279
{BET Surface Area (m2/g)_500~1000} => {H-type Cell},0.428358209,0.979522184,0.437313433,1.022242778,287
{H-type Cell} => {BET Surface Area (m2/g)_500~1000},0.428358209,0.447040498,0.958208955,1.022242778,287
{BET Surface Area (m2/g)_500~1000} => {Oxidized N Ratio_0~25},0.425373134,0.972696246,0.437313433,1.005719884,285
{Oxidized N Ratio_0~25} => {BET Surface Area (m2/g)_500~1000},0.425373134,0.439814815,0.967164179,1.005719884,285
{Acid Wash_yes} => {Catalyst Loading (mg cm-2)_0.5~1},0.213432836,0.479865772,0.444776119,1.030480984,143
{Catalyst Loading (mg cm-2)_0.5~1} => {Acid Wash_yes},0.213432836,0.458333333,0.465671642,1.030480984,143
{Acid Wash_yes} => {Raman ID/IG Ratio_1~1.2},0.225373134,0.506711409,0.444776119,1.057621945,151
{Raman ID/IG Ratio_1~1.2} => {Acid Wash_yes},0.225373134,0.470404984,0.479104478,1.057621945,151
{Acid Wash_yes} => {Electrolyte Concentration (M)_0.5},0.226865672,0.510067114,0.444776119,0.987702215,152
{Electrolyte Concentration (M)_0.5} => {Acid Wash_yes},0.226865672,0.439306358,0.51641791,0.987702215,152
{Acid Wash_yes} => {Electrolyte pH_7~8},0.234328358,0.526845638,0.444776119,1.017252384,157
{Electrolyte pH_7~8} => {Acid Wash_yes},0.234328358,0.452449568,0.517910448,1.017252384,157
{Acid Wash_yes} => {Rising Rate (¡ãC min-1)_4~8},0.256716418,0.577181208,0.444776119,1.086268004,172
{Rising Rate (¡ãC min-1)_4~8} => {Acid Wash_yes},0.256716418,0.483146067,0.531343284,1.086268004,172
{Acid Wash_yes} => {Metal-N Coordination Number (XAS)_3~4},0.270149254,0.60738255,0.444776119,1.143107609,181
{Metal-N Coordination Number (XAS)_3~4} => {Acid Wash_yes},0.270149254,0.508426966,0.531343284,1.143107609,181
{Acid Wash_yes} => {Pyridinic N Ratio_25~50},0.252238806,0.567114094,0.444776119,1.029719358,169
{Pyridinic N Ratio_25~50} => {Acid Wash_yes},0.252238806,0.45799458,0.550746269,1.029719358,169
{Acid Wash_yes} => {Graphitic N Ratio_0~25},0.246268657,0.553691275,0.444776119,0.97368282,165
{Graphitic N Ratio_0~25} => {Acid Wash_yes},0.246268657,0.433070866,0.568656716,0.97368282,165
{Acid Wash_yes} => {Pyrrolic N Ratio_0~25},0.265671642,0.597315436,0.444776119,0.978487389,178
{Pyrrolic N Ratio_0~25} => {Acid Wash_yes},0.265671642,0.435207824,0.610447761,0.978487389,178
{Acid Wash_yes} => {disqualified},0.292537313,0.657718121,0.444776119,1.049217002,196
{disqualified} => {Acid Wash_yes},0.292537313,0.466666667,0.626865672,1.049217002,196
{Acid Wash_yes} => {ZIF or MOF Derived_not},0.355223881,0.798657718,0.444776119,1.094275401,238
{ZIF or MOF Derived_not} => {Acid Wash_yes},0.355223881,0.486707566,0.729850746,1.094275401,238
{Acid Wash_yes} => {Electrode Area cm2_~1},0.329850746,0.741610738,0.444776119,1.005828329,221
{Electrode Area cm2_~1} => {Acid Wash_yes},0.329850746,0.447368421,0.737313433,1.005828329,221
{Acid Wash_yes} => {Nafion117},0.308955224,0.694630872,0.444776119,0.934543543,207
{Nafion117} => {Acid Wash_yes},0.308955224,0.415662651,0.743283582,0.934543543,207
{Acid Wash_yes} => {Glassy Carbon},0.311940299,0.701342282,0.444776119,0.934193497,209
{Glassy Carbon} => {Acid Wash_yes},0.311940299,0.415506958,0.750746269,0.934193497,209
{Acid Wash_yes} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.394029851,0.88590604,0.444776119,1.069472157,264
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {Acid Wash_yes},0.394029851,0.475675676,0.828358209,1.069472157,264
{Acid Wash_yes} => {Hard or Soft Templated_not},0.328358209,0.738255034,0.444776119,0.863230144,220
{Hard or Soft Templated_not} => {Acid Wash_yes},0.328358209,0.383944154,0.855223881,0.863230144,220
{Acid Wash_yes} => {Biomass or other Organic Derived_not},0.410447761,0.922818792,0.444776119,1.069703444,275
{Biomass or other Organic Derived_not} => {Acid Wash_yes},0.410447761,0.475778547,0.862686567,1.069703444,275
{Acid Wash_yes} => {Carbon Nanofiber/Nanotubes_not},0.394029851,0.88590604,0.444776119,1.016364806,264
{Carbon Nanofiber/Nanotubes_not} => {Acid Wash_yes},0.394029851,0.452054795,0.871641791,1.016364806,264
{Acid Wash_yes} => {Polymer Derived_not},0.362686567,0.815436242,0.444776119,0.922875476,243
