rules,support,confidence,coverage,lift,count
{Rising Rate_4~8} => {BET Surface Area (m2/g)_500~1000},0.260252366,0.479651163,0.542586751,1.08995999,165
{BET Surface Area (m2/g)_500~1000} => {Acid Wash_not},0.252365931,0.573476703,0.440063091,1.050821472,160
{Acid Wash_not} => {BET Surface Area (m2/g)_500~1000},0.252365931,0.462427746,0.545741325,1.050821472,160
{BET Surface Area (m2/g)_500~1000} => {Pyridinic N Ratio_25~50},0.231861199,0.52688172,0.440063091,0.957143297,147
{Pyridinic N Ratio_25~50} => {BET Surface Area (m2/g)_500~1000},0.231861199,0.421203438,0.550473186,0.957143297,147
{BET Surface Area (m2/g)_500~1000} => {Graphitic N Ratio_0~25},0.246056782,0.559139785,0.440063091,0.992982139,156
{Graphitic N Ratio_0~25} => {BET Surface Area (m2/g)_500~1000},0.246056782,0.43697479,0.563091483,0.992982139,156
{BET Surface Area (m2/g)_500~1000} => {Pyrrolic N Ratio_0~25},0.280757098,0.637992832,0.440063091,1.029230166,178
{Pyrrolic N Ratio_0~25} => {BET Surface Area (m2/g)_500~1000},0.280757098,0.452926209,0.619873817,1.029230166,178
{BET Surface Area (m2/g)_500~1000} => {ZIF or MOF Derived_not},0.280757098,0.637992832,0.440063091,0.875513972,178
{ZIF or MOF Derived_not} => {BET Surface Area (m2/g)_500~1000},0.280757098,0.385281385,0.728706625,0.875513972,178
{BET Surface Area (m2/g)_500~1000} => {Electrode Area cm2_~1},0.305993691,0.695340502,0.440063091,0.950098875,194
{Electrode Area cm2_~1} => {BET Surface Area (m2/g)_500~1000},0.305993691,0.418103448,0.731861199,0.950098875,194
{BET Surface Area (m2/g)_500~1000} => {Glassy Carbon},0.315457413,0.716845878,0.440063091,0.971111724,200
{Glassy Carbon} => {BET Surface Area (m2/g)_500~1000},0.315457413,0.427350427,0.738170347,0.971111724,200
{BET Surface Area (m2/g)_500~1000} => {Nafion117},0.320189274,0.727598566,0.440063091,0.981484023,203
{Nafion117} => {BET Surface Area (m2/g)_500~1000},0.320189274,0.431914894,0.741324921,0.981484023,203
{BET Surface Area (m2/g)_500~1000} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.400630915,0.910394265,0.440063091,1.101507565,254
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {BET Surface Area (m2/g)_500~1000},0.400630915,0.484732824,0.826498423,1.101507565,254
{BET Surface Area (m2/g)_500~1000} => {Hard or Soft Templated_not},0.359621451,0.817204301,0.440063091,0.955917946,228
{Hard or Soft Templated_not} => {BET Surface Area (m2/g)_500~1000},0.359621451,0.420664207,0.85488959,0.955917946,228
{BET Surface Area (m2/g)_500~1000} => {Carbon Nanofiber/Nanotubes_not},0.383280757,0.870967742,0.440063091,1.005817028,243
{Carbon Nanofiber/Nanotubes_not} => {BET Surface Area (m2/g)_500~1000},0.383280757,0.442622951,0.865930599,1.005817028,243
{BET Surface Area (m2/g)_500~1000} => {Biomass or other Organic Derived_not},0.391167192,0.888888889,0.440063091,1.015415415,248
{Biomass or other Organic Derived_not} => {BET Surface Area (m2/g)_500~1000},0.391167192,0.446846847,0.875394322,1.015415415,248
{BET Surface Area (m2/g)_500~1000} => {Polymer Derived_not},0.392744479,0.892473118,0.440063091,1.012214592,249
{Polymer Derived_not} => {BET Surface Area (m2/g)_500~1000},0.392744479,0.445438283,0.88170347,1.012214592,249
{BET Surface Area (m2/g)_500~1000} => {disqualified},0.397476341,0.903225806,0.440063091,1.0153283,252
{disqualified} => {BET Surface Area (m2/g)_500~1000},0.397476341,0.446808511,0.889589905,1.0153283,252
{BET Surface Area (m2/g)_500~1000} => {Carbon Black Derived_not},0.422712934,0.960573477,0.440063091,1.074080395,268
{Carbon Black Derived_not} => {BET Surface Area (m2/g)_500~1000},0.422712934,0.472663139,0.894321767,1.074080395,268
{BET Surface Area (m2/g)_500~1000} => {H-type Cell},0.430599369,0.978494624,0.440063091,1.023705596,273
{H-type Cell} => {BET Surface Area (m2/g)_500~1000},0.430599369,0.45049505,0.955835962,1.023705596,273
{BET Surface Area (m2/g)_500~1000} => {Oxidized N Ratio_~25},0.427444795,0.971326165,0.440063091,1.006243119,271
{Oxidized N Ratio_~25} => {BET Surface Area (m2/g)_500~1000},0.427444795,0.442810458,0.965299685,1.006243119,271
{Acid Wash_yes} => {Catalyst Loading (mg cm-2)_0.5~1},0.212933754,0.470383275,0.452681388,1.017825927,135
{Catalyst Loading (mg cm-2)_0.5~1} => {Acid Wash_yes},0.212933754,0.460750853,0.46214511,1.017825927,135
{Acid Wash_yes} => {Raman ID/IG Ratio_1~1.2},0.230283912,0.508710801,0.452681388,1.057451305,146
{Raman ID/IG Ratio_1~1.2} => {Acid Wash_yes},0.230283912,0.478688525,0.481072555,1.057451305,146
{Acid Wash_yes} => {Metal-N Coordination Number (XAS)_3~4},0.276025237,0.609756098,0.452681388,1.147137584,175
{Metal-N Coordination Number (XAS)_3~4} => {Acid Wash_yes},0.276025237,0.519287834,0.531545741,1.147137584,175
{Acid Wash_yes} => {Electrolyte Concentration (M)_0.5},0.233438486,0.515679443,0.452681388,0.970150643,148
{Electrolyte Concentration (M)_0.5} => {Acid Wash_yes},0.233438486,0.439169139,0.531545741,0.970150643,148
{Acid Wash_yes} => {Electrolyte pH_7~8},0.241324921,0.533101045,0.452681388,0.994076655,153
{Electrolyte pH_7~8} => {Acid Wash_yes},0.241324921,0.45,0.536277603,0.994076655,153
{Acid Wash_yes} => {Rising Rate_4~8},0.264984227,0.585365854,0.452681388,1.078842881,168
{Rising Rate_4~8} => {Acid Wash_yes},0.264984227,0.488372093,0.542586751,1.078842881,168
{Acid Wash_yes} => {Pyridinic N Ratio_25~50},0.261829653,0.578397213,0.452681388,1.050727314,166
{Pyridinic N Ratio_25~50} => {Acid Wash_yes},0.261829653,0.475644699,0.550473186,1.050727314,166
{Acid Wash_yes} => {Graphitic N Ratio_0~25},0.247634069,0.547038328,0.452681388,0.971491035,157
{Graphitic N Ratio_0~25} => {Acid Wash_yes},0.247634069,0.43977591,0.563091483,0.971491035,157
{Acid Wash_yes} => {Pyrrolic N Ratio_0~25},0.271293375,0.599303136,0.452681388,0.966814728,172
{Pyrrolic N Ratio_0~25} => {Acid Wash_yes},0.271293375,0.437659033,0.619873817,0.966814728,172
{Acid Wash_yes} => {ZIF or MOF Derived_not},0.362776025,0.801393728,0.452681388,1.099748103,230
{ZIF or MOF Derived_not} => {Acid Wash_yes},0.362776025,0.497835498,0.728706625,1.099748103,230
{Acid Wash_yes} => {Electrode Area cm2_~1},0.332807571,0.735191638,0.452681388,1.004550643,211
{Electrode Area cm2_~1} => {Acid Wash_yes},0.332807571,0.454741379,0.731861199,1.004550643,211
{Acid Wash_yes} => {Glassy Carbon},0.313880126,0.693379791,0.452681388,0.939322195,199
{Glassy Carbon} => {Acid Wash_yes},0.313880126,0.425213675,0.738170347,0.939322195,199
{Acid Wash_yes} => {Nafion117},0.313880126,0.693379791,0.452681388,0.93532508,199
{Nafion117} => {Acid Wash_yes},0.313880126,0.423404255,0.741324921,0.93532508,199
{Acid Wash_yes} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.402208202,0.888501742,0.452681388,1.075019283,255
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {Acid Wash_yes},0.402208202,0.486641221,0.826498423,1.075019283,255
{Acid Wash_yes} => {Hard or Soft Templated_not},0.334384858,0.738675958,0.452681388,0.864060069,212
{Hard or Soft Templated_not} => {Acid Wash_yes},0.334384858,0.391143911,0.85488959,0.864060069,212
{Acid Wash_yes} => {Carbon Nanofiber/Nanotubes_not},0.400630915,0.885017422,0.452681388,1.022041977,254
{Carbon Nanofiber/Nanotubes_not} => {Acid Wash_yes},0.400630915,0.462659381,0.865930599,1.022041977,254
{Acid Wash_yes} => {Biomass or other Organic Derived_not},0.41955836,0.926829268,0.452681388,1.058756317,266
{Biomass or other Organic Derived_not} => {Acid Wash_yes},0.41955836,0.479279279,0.875394322,1.058756317,266
{Acid Wash_yes} => {Polymer Derived_not},0.365930599,0.808362369,0.452681388,0.916818859,232
{Polymer Derived_not} => {Acid Wash_yes},0.365930599,0.415026834,0.88170347,0.916818859,232
{Acid Wash_yes} => {disqualified},0.399053628,0.881533101,0.452681388,0.990943238,253
{disqualified} => {Acid Wash_yes},0.399053628,0.44858156,0.889589905,0.990943238,253
{Acid Wash_yes} => {Carbon Black Derived_not},0.392744479,0.867595819,0.452681388,0.97011596,249
{Carbon Black Derived_not} => {Acid Wash_yes},0.392744479,0.439153439,0.894321767,0.97011596,249
{Acid Wash_yes} => {H-type Cell},0.421135647,0.930313589,0.452681388,0.973298375,267
{H-type Cell} => {Acid Wash_yes},0.421135647,0.440594059,0.955835962,0.973298375,267
{Acid Wash_yes} => {Oxidized N Ratio_~25},0.436908517,0.965156794,0.452681388,0.999851973,277
{Oxidized N Ratio_~25} => {Acid Wash_yes},0.436908517,0.452614379,0.965299685,0.999851973,277
{Catalyst Loading (mg cm-2)_0.5~1} => {Raman ID/IG Ratio_1~1.2},0.250788644,0.542662116,0.46214511,1.128025513,159
{Raman ID/IG Ratio_1~1.2} => {Catalyst Loading (mg cm-2)_0.5~1},0.250788644,0.521311475,0.481072555,1.128025513,159
{Catalyst Loading (mg cm-2)_0.5~1} => {Metal-N Coordination Number (XAS)_3~4},0.239747634,0.518771331,0.46214511,0.97596743,152
{Metal-N Coordination Number (XAS)_3~4} => {Catalyst Loading (mg cm-2)_0.5~1},0.239747634,0.451038576,0.531545741,0.97596743,152
{Catalyst Loading (mg cm-2)_0.5~1} => {Electrolyte Concentration (M)_0.5},0.258675079,0.559726962,0.46214511,1.05301749,164
{Electrolyte Concentration (M)_0.5} => {Catalyst Loading (mg cm-2)_0.5~1},0.258675079,0.486646884,0.531545741,1.05301749,164
{Catalyst Loading (mg cm-2)_0.5~1} => {Electrolyte pH_7~8},0.247634069,0.535836177,0.46214511,0.999176872,157
{Electrolyte pH_7~8} => {Catalyst Loading (mg cm-2)_0.5~1},0.247634069,0.461764706,0.536277603,0.999176872,157
{Catalyst Loading (mg cm-2)_0.5~1} => {Rising Rate_4~8},0.320189274,0.692832765,0.46214511,1.276906897,203
{Rising Rate_4~8} => {Catalyst Loading (mg cm-2)_0.5~1},0.320189274,0.590116279,0.542586751,1.276906897,203
{Catalyst Loading (mg cm-2)_0.5~1} => {Acid Wash_not},0.249211356,0.539249147,0.46214511,0.988103928,158
{Acid Wash_not} => {Catalyst Loading (mg cm-2)_0.5~1},0.249211356,0.456647399,0.545741325,0.988103928,158
{Catalyst Loading (mg cm-2)_0.5~1} => {Pyridinic N Ratio_25~50},0.272870662,0.590443686,0.46214511,1.072611166,173
{Pyridinic N Ratio_25~50} => {Catalyst Loading (mg cm-2)_0.5~1},0.272870662,0.495702006,0.550473186,1.072611166,173
{Catalyst Loading (mg cm-2)_0.5~1} => {Graphitic N Ratio_0~25},0.280757098,0.607508532,0.46214511,1.078880699,178
{Graphitic N Ratio_0~25} => {Catalyst Loading (mg cm-2)_0.5~1},0.280757098,0.49859944,0.563091483,1.078880699,178
{Catalyst Loading (mg cm-2)_0.5~1} => {Pyrrolic N Ratio_0~25},0.272870662,0.590443686,0.46214511,0.952522384,173
{Pyrrolic N Ratio_0~25} => {Catalyst Loading (mg cm-2)_0.5~1},0.272870662,0.440203562,0.619873817,0.952522384,173
{Catalyst Loading (mg cm-2)_0.5~1} => {ZIF or MOF Derived_not},0.313880126,0.679180887,0.46214511,0.93203611,199
{ZIF or MOF Derived_not} => {Catalyst Loading (mg cm-2)_0.5~1},0.313880126,0.430735931,0.728706625,0.93203611,199
{Catalyst Loading (mg cm-2)_0.5~1} => {Electrode Area cm2_~1},0.375394322,0.812286689,0.46214511,1.109891726,238
{Electrode Area cm2_~1} => {Catalyst Loading (mg cm-2)_0.5~1},0.375394322,0.512931034,0.731861199,1.109891726,238
{Catalyst Loading (mg cm-2)_0.5~1} => {Glassy Carbon},0.353312303,0.764505119,0.46214511,1.035675739,224
{Glassy Carbon} => {Catalyst Loading (mg cm-2)_0.5~1},0.353312303,0.478632479,0.738170347,1.035675739,224
{Catalyst Loading (mg cm-2)_0.5~1} => {Nafion117},0.321766562,0.696245734,0.46214511,0.939191054,204
{Nafion117} => {Catalyst Loading (mg cm-2)_0.5~1},0.321766562,0.434042553,0.741324921,0.939191054,204
{Catalyst Loading (mg cm-2)_0.5~1} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.397476341,0.860068259,0.46214511,1.04061694,252
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {Catalyst Loading (mg cm-2)_0.5~1},0.397476341,0.480916031,0.826498423,1.04061694,252
{Catalyst Loading (mg cm-2)_0.5~1} => {Hard or Soft Templated_not},0.402208202,0.870307167,0.46214511,1.018034583,255
{Hard or Soft Templated_not} => {Catalyst Loading (mg cm-2)_0.5~1},0.402208202,0.470479705,0.85488959,1.018034583,255
{Catalyst Loading (mg cm-2)_0.5~1} => {Carbon Nanofiber/Nanotubes_not},0.40851735,0.883959044,0.46214511,1.020819734,259
{Carbon Nanofiber/Nanotubes_not} => {Catalyst Loading (mg cm-2)_0.5~1},0.40851735,0.471766849,0.865930599,1.020819734,259
{Catalyst Loading (mg cm-2)_0.5~1} => {Biomass or other Organic Derived_not},0.403785489,0.873720137,0.46214511,0.998087507,256
{Biomass or other Organic Derived_not} => {Catalyst Loading (mg cm-2)_0.5~1},0.403785489,0.461261261,0.875394322,0.998087507,256
{Catalyst Loading (mg cm-2)_0.5~1} => {Polymer Derived_not},0.392744479,0.849829352,0.46214511,0.96384939,249
{Polymer Derived_not} => {Catalyst Loading (mg cm-2)_0.5~1},0.392744479,0.445438283,0.88170347,0.96384939,249
{Catalyst Loading (mg cm-2)_0.5~1} => {disqualified},0.41955836,0.907849829,0.46214511,1.020526227,266
{disqualified} => {Catalyst Loading (mg cm-2)_0.5~1},0.41955836,0.471631206,0.889589905,1.020526227,266
{Catalyst Loading (mg cm-2)_0.5~1} => {Carbon Black Derived_not},0.416403785,0.901023891,0.46214511,1.007494086,264
{Carbon Black Derived_not} => {Catalyst Loading (mg cm-2)_0.5~1},0.416403785,0.465608466,0.894321767,1.007494086,264
{Catalyst Loading (mg cm-2)_0.5~1} => {H-type Cell},0.447949527,0.969283276,0.46214511,1.014068642,284
{H-type Cell} => {Catalyst Loading (mg cm-2)_0.5~1},0.447949527,0.468646865,0.955835962,1.014068642,284
{Catalyst Loading (mg cm-2)_0.5~1} => {Oxidized N Ratio_~25},0.458990536,0.993174061,0.46214511,1.028876397,291
{Oxidized N Ratio_~25} => {Catalyst Loading (mg cm-2)_0.5~1},0.458990536,0.475490196,0.965299685,1.028876397,291
{Raman ID/IG Ratio_1~1.2} => {Metal-N Coordination Number (XAS)_3~4},0.247634069,0.514754098,0.481072555,0.968409787,157
{Metal-N Coordination Number (XAS)_3~4} => {Raman ID/IG Ratio_1~1.2},0.247634069,0.465875371,0.531545741,0.968409787,157
{Raman ID/IG Ratio_1~1.2} => {Electrolyte Concentration (M)_0.5},0.272870662,0.567213115,0.481072555,1.067101231,173
{Electrolyte Concentration (M)_0.5} => {Raman ID/IG Ratio_1~1.2},0.272870662,0.513353116,0.531545741,1.067101231,173
{Raman ID/IG Ratio_1~1.2} => {Electrolyte pH_7~8},0.276025237,0.573770492,0.481072555,1.069913211,175
{Electrolyte pH_7~8} => {Raman ID/IG Ratio_1~1.2},0.276025237,0.514705882,0.536277603,1.069913211,175
{Raman ID/IG Ratio_1~1.2} => {Rising Rate_4~8},0.30126183,0.626229508,0.481072555,1.154155547,191
{Rising Rate_4~8} => {Raman ID/IG Ratio_1~1.2},0.30126183,0.555232558,0.542586751,1.154155547,191
{Raman ID/IG Ratio_1~1.2} => {Acid Wash_not},0.250788644,0.521311475,0.481072555,0.955235478,159
{Acid Wash_not} => {Raman ID/IG Ratio_1~1.2},0.250788644,0.459537572,0.545741325,0.955235478,159
{Raman ID/IG Ratio_1~1.2} => {Pyridinic N Ratio_25~50},0.260252366,0.540983607,0.481072555,0.98276105,165
{Pyridinic N Ratio_25~50} => {Raman ID/IG Ratio_1~1.2},0.260252366,0.47277937,0.550473186,0.98276105,165
{Raman ID/IG Ratio_1~1.2} => {Graphitic N Ratio_0~25},0.247634069,0.514754098,0.481072555,0.914157138,157
{Graphitic N Ratio_0~25} => {Raman ID/IG Ratio_1~1.2},0.247634069,0.43977591,0.563091483,0.914157138,157
{Raman ID/IG Ratio_1~1.2} => {Pyrrolic N Ratio_0~25},0.323343849,0.672131148,0.481072555,1.084303174,205
{Pyrrolic N Ratio_0~25} => {Raman ID/IG Ratio_1~1.2},0.323343849,0.521628499,0.619873817,1.084303174,205
{Raman ID/IG Ratio_1~1.2} => {ZIF or MOF Derived_not},0.34384858,0.714754098,0.481072555,0.980853027,218
{ZIF or MOF Derived_not} => {Raman ID/IG Ratio_1~1.2},0.34384858,0.471861472,0.728706625,0.980853027,218
{Raman ID/IG Ratio_1~1.2} => {Electrode Area cm2_~1},0.364353312,0.757377049,0.481072555,1.03486433,231
{Electrode Area cm2_~1} => {Raman ID/IG Ratio_1~1.2},0.364353312,0.497844828,0.731861199,1.03486433,231
{Raman ID/IG Ratio_1~1.2} => {Glassy Carbon},0.353312303,0.73442623,0.481072555,0.994927841,224
{Glassy Carbon} => {Raman ID/IG Ratio_1~1.2},0.353312303,0.478632479,0.738170347,0.994927841,224
{Raman ID/IG Ratio_1~1.2} => {Nafion117},0.35488959,0.737704918,0.481072555,0.995116847,225
{Nafion117} => {Raman ID/IG Ratio_1~1.2},0.35488959,0.478723404,0.741324921,0.995116847,225
{Raman ID/IG Ratio_1~1.2} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.413249211,0.859016393,0.481072555,1.039344262,262
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {Raman ID/IG Ratio_1~1.2},0.413249211,0.5,0.826498423,1.039344262,262
{Raman ID/IG Ratio_1~1.2} => {Hard or Soft Templated_not},0.389589905,0.809836066,0.481072555,0.947299014,247
{Hard or Soft Templated_not} => {Raman ID/IG Ratio_1~1.2},0.389589905,0.455719557,0.85488959,0.947299014,247
{Raman ID/IG Ratio_1~1.2} => {Carbon Nanofiber/Nanotubes_not},0.432176656,0.898360656,0.481072555,1.037451103,274
{Carbon Nanofiber/Nanotubes_not} => {Raman ID/IG Ratio_1~1.2},0.432176656,0.499089253,0.865930599,1.037451103,274
{Raman ID/IG Ratio_1~1.2} => {Biomass or other Organic Derived_not},0.405362776,0.842622951,0.481072555,0.962563875,257
{Biomass or other Organic Derived_not} => {Raman ID/IG Ratio_1~1.2},0.405362776,0.463063063,0.875394322,0.962563875,257
{Raman ID/IG Ratio_1~1.2} => {Polymer Derived_not},0.425867508,0.885245902,0.481072555,1.004017713,270
{Polymer Derived_not} => {Raman ID/IG Ratio_1~1.2},0.425867508,0.483005367,0.88170347,1.004017713,270
{Raman ID/IG Ratio_1~1.2} => {disqualified},0.425867508,0.885245902,0.481072555,0.995116847,270
{disqualified} => {Raman ID/IG Ratio_1~1.2},0.425867508,0.478723404,0.889589905,0.995116847,270
{Raman ID/IG Ratio_1~1.2} => {Carbon Black Derived_not},0.444794953,0.924590164,0.481072555,1.033845086,282
{Carbon Black Derived_not} => {Raman ID/IG Ratio_1~1.2},0.444794953,0.497354497,0.894321767,1.033845086,282
{Raman ID/IG Ratio_1~1.2} => {H-type Cell},0.46214511,0.960655738,0.481072555,1.005042471,293
{H-type Cell} => {Raman ID/IG Ratio_1~1.2},0.46214511,0.48349835,0.955835962,1.005042471,293
{Raman ID/IG Ratio_1~1.2} => {Oxidized N Ratio_~25},0.463722397,0.963934426,0.481072555,0.998585664,294
{Oxidized N Ratio_~25} => {Raman ID/IG Ratio_1~1.2},0.463722397,0.480392157,0.965299685,0.998585664,294
{Metal-N Coordination Number (XAS)_3~4} => {Electrolyte Concentration (M)_0.5},0.326498423,0.614243323,0.531545741,1.155579427,207
{Electrolyte Concentration (M)_0.5} => {Metal-N Coordination Number (XAS)_3~4},0.326498423,0.614243323,0.531545741,1.155579427,207
{Metal-N Coordination Number (XAS)_3~4} => {Electrolyte pH_7~8},0.334384858,0.629080119,0.531545741,1.173049398,212
{Electrolyte pH_7~8} => {Metal-N Coordination Number (XAS)_3~4},0.334384858,0.623529412,0.536277603,1.173049398,212
{Metal-N Coordination Number (XAS)_3~4} => {Rising Rate_4~8},0.277602524,0.522255193,0.531545741,0.962528466,176
{Rising Rate_4~8} => {Metal-N Coordination Number (XAS)_3~4},0.277602524,0.511627907,0.542586751,0.962528466,176
{Metal-N Coordination Number (XAS)_3~4} => {Acid Wash_not},0.255520505,0.480712166,0.531545741,0.880842524,162
{Acid Wash_not} => {Metal-N Coordination Number (XAS)_3~4},0.255520505,0.468208092,0.545741325,0.880842524,162
{Metal-N Coordination Number (XAS)_3~4} => {Pyridinic N Ratio_25~50},0.291798107,0.548961424,0.531545741,0.997253705,185
{Pyridinic N Ratio_25~50} => {Metal-N Coordination Number (XAS)_3~4},0.291798107,0.53008596,0.550473186,0.997253705,185
{Metal-N Coordination Number (XAS)_3~4} => {Graphitic N Ratio_0~25},0.326498423,0.614243323,0.531545741,1.090841084,207
{Graphitic N Ratio_0~25} => {Metal-N Coordination Number (XAS)_3~4},0.326498423,0.579831933,0.563091483,1.090841084,207
{Metal-N Coordination Number (XAS)_3~4} => {Pyrrolic N Ratio_0~25},0.358044164,0.673590504,0.531545741,1.086657455,227
{Pyrrolic N Ratio_0~25} => {Metal-N Coordination Number (XAS)_3~4},0.358044164,0.577608142,0.619873817,1.086657455,227
{Metal-N Coordination Number (XAS)_3~4} => {ZIF or MOF Derived_not},0.394321767,0.741839763,0.531545741,1.018022531,250
{ZIF or MOF Derived_not} => {Metal-N Coordination Number (XAS)_3~4},0.394321767,0.541125541,0.728706625,1.018022531,250
{Metal-N Coordination Number (XAS)_3~4} => {Electrode Area cm2_~1},0.397476341,0.747774481,0.531545741,1.021743579,252
{Electrode Area cm2_~1} => {Metal-N Coordination Number (XAS)_3~4},0.397476341,0.543103448,0.731861199,1.021743579,252
{Metal-N Coordination Number (XAS)_3~4} => {Glassy Carbon},0.370662461,0.697329377,0.531545741,0.944672703,235
{Glassy Carbon} => {Metal-N Coordination Number (XAS)_3~4},0.370662461,0.502136752,0.738170347,0.944672703,235
{Metal-N Coordination Number (XAS)_3~4} => {Nafion117},0.394321767,0.741839763,0.531545741,1.000694488,250
{Nafion117} => {Metal-N Coordination Number (XAS)_3~4},0.394321767,0.531914894,0.741324921,1.000694488,250
{Metal-N Coordination Number (XAS)_3~4} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.447949527,0.84272997,0.531545741,1.019638934,284
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {Metal-N Coordination Number (XAS)_3~4},0.447949527,0.541984733,0.826498423,1.019638934,284
{Metal-N Coordination Number (XAS)_3~4} => {Hard or Soft Templated_not},0.444794953,0.836795252,0.531545741,0.978834299,282
{Hard or Soft Templated_not} => {Metal-N Coordination Number (XAS)_3~4},0.444794953,0.520295203,0.85488959,0.978834299,282
{Metal-N Coordination Number (XAS)_3~4} => {Carbon Nanofiber/Nanotubes_not},0.465299685,0.87537092,0.531545741,1.010901937,295
{Carbon Nanofiber/Nanotubes_not} => {Metal-N Coordination Number (XAS)_3~4},0.465299685,0.537340619,0.865930599,1.010901937,295
{Metal-N Coordination Number (XAS)_3~4} => {Biomass or other Organic Derived_not},0.485804416,0.913946588,0.531545741,1.044039886,308
{Biomass or other Organic Derived_not} => {Metal-N Coordination Number (XAS)_3~4},0.485804416,0.554954955,0.875394322,1.044039886,308
{Metal-N Coordination Number (XAS)_3~4} => {Polymer Derived_not},0.471608833,0.887240356,0.531545741,1.00627976,299
{Polymer Derived_not} => {Metal-N Coordination Number (XAS)_3~4},0.471608833,0.534883721,0.88170347,1.00627976,299
{Metal-N Coordination Number (XAS)_3~4} => {disqualified},0.449526814,0.845697329,0.531545741,0.950659764,285
{disqualified} => {Metal-N Coordination Number (XAS)_3~4},0.449526814,0.505319149,0.889589905,0.950659764,285
{Metal-N Coordination Number (XAS)_3~4} => {Carbon Black Derived_not},0.449526814,0.845697329,0.531545741,0.945629818,285
{Carbon Black Derived_not} => {Metal-N Coordination Number (XAS)_3~4},0.449526814,0.502645503,0.894321767,0.945629818,285
{Metal-N Coordination Number (XAS)_3~4} => {H-type Cell},0.493690852,0.928783383,0.531545741,0.971697466,313
{H-type Cell} => {Metal-N Coordination Number (XAS)_3~4},0.493690852,0.51650165,0.955835962,0.971697466,313
{Metal-N Coordination Number (XAS)_3~4} => {Oxidized N Ratio_~25},0.522082019,0.982195846,0.531545741,1.017503539,331
{Oxidized N Ratio_~25} => {Metal-N Coordination Number (XAS)_3~4},0.522082019,0.540849673,0.965299685,1.017503539,331
{Electrolyte Concentration (M)_0.5} => {Electrolyte pH_7~8},0.514195584,0.96735905,0.531545741,1.803840112,326
{Electrolyte pH_7~8} => {Electrolyte Concentration (M)_0.5},0.514195584,0.958823529,0.536277603,1.803840112,326
{Electrolyte Concentration (M)_0.5} => {Rising Rate_4~8},0.30126183,0.566765579,0.531545741,1.044562142,191
{Rising Rate_4~8} => {Electrolyte Concentration (M)_0.5},0.30126183,0.555232558,0.542586751,1.044562142,191
{Electrolyte Concentration (M)_0.5} => {Acid Wash_not},0.298107256,0.560830861,0.531545741,1.027649611,189
{Acid Wash_not} => {Electrolyte Concentration (M)_0.5},0.298107256,0.546242775,0.545741325,1.027649611,189
{Electrolyte Concentration (M)_0.5} => {Pyridinic N Ratio_25~50},0.287066246,0.540059347,0.531545741,0.981082023,182
{Pyridinic N Ratio_25~50} => {Electrolyte Concentration (M)_0.5},0.287066246,0.521489971,0.550473186,0.981082023,182
{Electrolyte Concentration (M)_0.5} => {Graphitic N Ratio_0~25},0.296529968,0.557863501,0.531545741,0.990715574,188
{Graphitic N Ratio_0~25} => {Electrolyte Concentration (M)_0.5},0.296529968,0.526610644,0.563091483,0.990715574,188
{Electrolyte Concentration (M)_0.5} => {Pyrrolic N Ratio_0~25},0.348580442,0.65578635,0.531545741,1.057935232,221
{Pyrrolic N Ratio_0~25} => {Electrolyte Concentration (M)_0.5},0.348580442,0.562340967,0.619873817,1.057935232,221
{Electrolyte Concentration (M)_0.5} => {ZIF or MOF Derived_not},0.394321767,0.741839763,0.531545741,1.018022531,250
{ZIF or MOF Derived_not} => {Electrolyte Concentration (M)_0.5},0.394321767,0.541125541,0.728706625,1.018022531,250
{Electrolyte Concentration (M)_0.5} => {Electrode Area cm2_~1},0.432176656,0.81305638,0.531545741,1.110943416,274
{Electrode Area cm2_~1} => {Electrolyte Concentration (M)_0.5},0.432176656,0.590517241,0.731861199,1.110943416,274
{Electrolyte Concentration (M)_0.5} => {Glassy Carbon},0.392744479,0.738872404,0.531545741,1.000951077,249
{Glassy Carbon} => {Electrolyte Concentration (M)_0.5},0.392744479,0.532051282,0.738170347,1.000951077,249
{Electrolyte Concentration (M)_0.5} => {Nafion117},0.417981073,0.786350148,0.531545741,1.060736158,265
{Nafion117} => {Electrolyte Concentration (M)_0.5},0.417981073,0.563829787,0.741324921,1.060736158,265
{Electrolyte Concentration (M)_0.5} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.451104101,0.848664688,0.531545741,1.026819489,286
{Graphene/Carbon Nanosheets or other 2D Structures_not} => {Electrolyte Concentration (M)_0.5},0.451104101,0.545801527,0.826498423,1.026819489,286
{Electrolyte Concentration (M)_0.5} => {Hard or Soft Templated_not},0.454258675,0.854599407,0.531545741,0.99966056,288
{Hard or Soft Templated_not} => {Electrolyte Concentration (M)_0.5},0.454258675,0.531365314,0.85488959,0.99966056,288
